idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
216,1,3,4.0,-0.393174,-0.233788,0.159386,576,346,576,344
217,1,3,4.0,-0.4,-0.333432,0.066568,673,561,673,561
208,1,6,4.0,-0.397589,-0.243079,0.15451,1280,820,1279,798
209,1,3,4.0,-0.4,-0.24759,0.15241,664,411,664,411
222,1,3,4.0,-0.3832,-0.2672,0.116,479,334,479,334
223,1,4,4.0,-0.37027,-0.238851,0.131419,548,378,548,364
210,1,4,4.0,-0.391781,-0.281507,0.110274,572,411,572,411
211,1,6,4.0,-0.39459,-0.23973,0.154861,1167,709,1167,709
238,1,2,4.0,-0.34375,-0.285417,0.058333,330,274,330,274
239,1,2,4.0,-0.388636,-0.288636,0.1,342,254,342,254
232,1,2,4.0,-0.365169,-0.222472,0.142697,325,198,325,198
233,1,4,4.0,-0.398655,-0.276303,0.122353,593,411,593,411
228,1,2,4.0,-0.366071,-0.297321,0.06875,410,333,410,333
229,1,4,4.0,-0.390711,-0.315239,0.075472,673,543,673,543
224,1,4,4.0,-0.396875,-0.288151,0.108724,762,555,762,554
225,1,2,4.0,-0.391346,-0.295192,0.096154,407,321,407,313
236,1,4,4.0,-0.383424,-0.280262,0.103162,879,779,879,701
237,1,2,4.0,-0.362791,-0.269767,0.093023,156,116,156,116
240,1,4,4.0,-0.35114,-0.23127,0.11987,539,355,539,355
241,1,4,4.0,-0.399472,-0.272296,0.127177,757,516,757,516
190,1,2,4.0,-0.396491,-0.238596,0.157895,226,136,226,136
191,1,6,4.0,-0.394708,-0.283891,0.110817,1268,968,1268,936
250,1,2,4.0,-0.395,-0.256667,0.138333,237,154,237,154
251,1,2,4.0,-0.376404,-0.292135,0.08427,335,260,335,260
230,1,2,4.0,-0.373913,-0.26087,0.113043,258,180,258,180
231,1,6,4.0,-0.388693,-0.324874,0.063819,1162,989,1161,978
226,1,6,4.0,-0.382921,-0.270861,0.11206,1278,939,1278,919
227,1,4,4.0,-0.396644,-0.287416,0.109228,591,437,591,432
204,1,3,4.0,-0.393522,-0.316869,0.076653,729,587,729,587
205,1,6,4.0,-0.37045,-0.276757,0.093694,1028,789,1028,777
234,1,3,4.0,-0.389103,-0.220513,0.16859,607,344,607,344
235,1,6,4.0,-0.372612,-0.249958,0.122654,1102,762,1102,749
246,1,3,4.0,-0.39816,-0.280368,0.117791,649,457,649,457
247,1,3,4.0,-0.36673,-0.325142,0.041588,485,430,485,430
266,1,2,4.0,-0.4,-0.312676,0.087324,284,222,284,222
267,1,3,4.0,-0.389011,-0.280586,0.108425,531,383,531,383
242,1,4,4.0,-0.395789,-0.257632,0.138158,752,507,752,497
243,1,4,4.0,-0.36648,-0.259218,0.107263,656,464,656,464
252,1,4,4.0,-0.394086,-0.213978,0.180108,733,398,733,398
253,1,3,4.0,-0.4,-0.294983,0.105017,598,441,598,441
268,1,2,4.0,-0.394444,-0.301389,0.093056,284,217,284,217
269,1,4,4.0,-0.372982,-0.160132,0.21285,566,243,566,243
260,1,2,4.0,-0.377459,-0.27377,0.103689,232,167,231,167
261,1,4,4.0,-0.353957,-0.310216,0.043741,615,539,615,539
264,1,4,4.0,-0.377444,-0.245865,0.131579,502,327,502,327
265,1,3,4.0,-0.39542,-0.276336,0.119084,518,362,518,362
258,1,2,4.0,-0.397468,-0.263291,0.134177,314,208,314,208
259,1,6,4.0,-0.376772,-0.24498,0.131791,957,631,957,626
220,1,3,4.0,-0.37289,-0.320467,0.052424,521,448,520,447
221,1,6,4.0,-0.393724,-0.20578,0.187944,1192,623,1192,623
244,1,6,4.0,-0.384196,-0.225613,0.158583,1068,782,1062,690
245,1,4,4.0,-0.392201,-0.31922,0.072981,704,573,704,573
248,1,3,4.0,-0.384891,-0.30994,0.07495,484,395,484,392
249,1,3,4.0,-0.378836,-0.293122,0.085714,716,554,716,554
270,1,4,4.0,-0.3805,-0.2615,0.119,761,551,761,535
271,1,4,4.0,-0.386395,-0.35102,0.035374,568,516,568,516
254,1,6,4.0,-0.385147,-0.311485,0.073661,1115,956,1115,925
255,1,4,4.0,-0.373529,-0.301176,0.072353,635,512,635,512
262,1,6,4.0,-0.385433,-0.29252,0.092913,979,743,979,743
263,1,6,4.0,-0.388331,-0.246191,0.142139,1198,924,1198,830
288,1,2,4.0,-0.327451,-0.241176,0.086275,167,123,167,123
289,1,3,4.0,-0.38424,-0.294184,0.090056,512,392,512,392
292,1,3,4.0,-0.4,-0.344675,0.055325,723,623,723,623
293,1,2,4.0,-0.389286,-0.233929,0.155357,218,131,218,131
276,1,3,4.0,-0.398125,-0.225,0.173125,637,360,637,360
277,1,6,4.0,-0.396644,-0.321225,0.075419,1182,966,1182,961
256,1,6,4.0,-0.382301,-0.320515,0.061786,1188,996,1188,996
257,1,2,4.0,-0.396591,-0.243182,0.153409,349,214,349,214
278,1,6,4.0,-0.382894,-0.277049,0.105845,1343,1026,1343,995
279,1,2,4.0,-0.378431,-0.237255,0.141176,193,121,193,121
284,1,3,4.0,-0.4,-0.295652,0.104348,598,442,598,442
285,1,3,4.0,-0.389851,-0.315224,0.074627,653,528,653,528
274,1,6,4.0,-0.395724,-0.263487,0.132237,1203,801,1203,801
275,1,3,4.0,-0.374922,-0.302194,0.072727,598,482,598,482
294,1,3,4.0,-0.398128,-0.253978,0.14415,638,407,638,407
295,1,4,4.0,-0.384718,-0.300332,0.084385,579,452,579,452
286,1,2,4.0,-0.374444,-0.303333,0.071111,337,273,337,273
287,1,6,4.0,-0.396068,-0.258445,0.137623,1108,730,1108,726
298,1,2,4.0,-0.369565,-0.271739,0.097826,170,125,170,125
299,1,4,4.0,-0.365379,-0.272703,0.092676,686,519,686,515
282,1,2,4.0,-0.395789,-0.229474,0.166316,376,218,376,218
283,1,6,4.0,-0.393811,-0.256233,0.137577,1124,742,1118,732
272,1,6,4.0,-0.384797,-0.339527,0.04527,1139,1005,1139,1005
273,1,4,4.0,-0.374622,-0.250151,0.124471,620,414,620,414
296,1,4,4.0,-0.386091,-0.268814,0.117277,668,480,663,468
297,1,4,4.0,-0.372611,-0.283439,0.089172,585,445,585,445
280,1,2,4.0,-0.398462,-0.236923,0.161538,259,154,259,154
281,1,6,4.0,-0.39405,-0.326942,0.067107,1192,989,1192,989
290,1,3,4.0,-0.399328,-0.282353,0.116975,594,420,594,420
291,1,6,4.0,-0.381847,-0.223965,0.157882,1199,761,1199,728
