idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
156,1,5,1.8,-0.386928,-0.247059,0.139869,444,350,444,312
157,1,5,3.0,-0.359014,-0.239429,0.119585,692,465,692,463
200,1,5,1.0,-0.4,-0.4,0.0,199,199,199,199
201,1,8,1.5,-0.355618,-0.307678,0.04794,494,430,483,419
192,1,5,1.2,-0.375141,-0.368362,0.00678,332,326,332,326
193,1,5,1.0,-0.4,-0.4,0.0,246,246,246,246
148,1,5,1.8,-0.38789,-0.309725,0.078165,532,429,530,425
149,1,8,2.25,-0.369198,-0.273312,0.095886,875,688,875,665
188,1,5,1.0,-0.4,-0.4,0.0,206,206,206,206
189,1,5,2.3,-0.380349,-0.3271,0.053249,600,516,600,516
198,1,8,1.5,-0.359893,-0.278431,0.081462,510,499,507,437
199,1,5,1.9,-0.385624,-0.332347,0.053277,456,393,456,393
182,1,5,2.1,-0.381693,-0.345538,0.036156,417,381,417,379
183,1,8,1.812,-0.356875,-0.336875,0.02,578,546,574,542
186,1,5,1.7,-0.383333,-0.300833,0.0825,460,361,460,361
187,1,8,1.5,-0.325177,-0.293777,0.0314,622,563,595,538
180,1,8,1.625,-0.357403,-0.287864,0.069539,766,635,749,611
181,1,8,1.75,-0.357781,-0.327735,0.030046,584,537,582,534
208,1,8,2.0,-0.375191,-0.349746,0.025445,739,689,738,688
209,1,5,2.0,-0.368696,-0.368696,0.0,424,424,424,424
210,1,5,2.0,-0.371702,-0.29044,0.081262,486,399,486,388
211,1,8,1.625,-0.35793,-0.201002,0.156928,557,462,545,370
218,1,8,1.5,-0.36258,-0.345064,0.017516,571,568,570,553
219,1,5,1.4,-0.365891,-0.365891,0.0,236,236,236,236
202,1,8,1.688,-0.334417,-0.276965,0.057453,701,630,653,562
203,1,8,1.5,-0.363993,-0.339552,0.02444,507,483,496,467
194,1,8,2.25,-0.364482,-0.314303,0.050179,789,696,775,675
195,1,5,1.9,-0.367201,-0.293761,0.07344,515,412,515,412
190,1,8,1.75,-0.363265,-0.324636,0.03863,623,576,623,565
191,1,8,2.188,-0.36637,-0.257795,0.108575,833,626,827,599
220,1,8,2.0,-0.332443,-0.236849,0.095594,633,531,627,481
221,1,5,1.9,-0.362422,-0.334864,0.027557,434,401,434,401
196,1,8,1.75,-0.366953,-0.18083,0.186123,643,533,642,409
197,1,5,3.0,-0.387356,-0.256897,0.13046,674,447,674,447
212,1,8,2.375,-0.367672,-0.273707,0.093966,853,782,853,698
213,1,8,2.0,-0.357373,-0.323324,0.034048,670,603,668,603
230,1,8,1.625,-0.368263,-0.266916,0.101347,615,577,615,502
231,1,5,1.5,-0.357949,-0.344615,0.013333,349,336,349,336
206,1,5,2.1,-0.361934,-0.319345,0.04259,580,545,580,526
207,1,8,2.0,-0.316984,-0.214674,0.10231,592,486,587,434
224,1,8,2.0,-0.348753,-0.286842,0.061911,661,600,643,553
225,1,5,2.3,-0.37327,-0.325537,0.047733,391,341,391,341
222,1,8,1.5,-0.314235,-0.309786,0.004448,452,451,446,442
223,1,8,1.812,-0.390819,-0.296018,0.094801,885,669,884,669
214,1,5,2.8,-0.370103,-0.309867,0.060236,630,547,629,535
215,1,8,1.938,-0.37711,-0.330901,0.046209,659,580,659,579
232,1,5,1.5,-0.359494,-0.364557,-0.005063,284,288,284,288
233,1,8,2.188,-0.330118,-0.275529,0.054588,733,617,715,599
228,1,8,1.938,-0.368581,-0.312427,0.056155,786,766,786,709
229,1,5,1.9,-0.371717,-0.371717,0.0,368,368,368,368
216,1,8,3.0,-0.386163,-0.212953,0.17321,1200,821,1200,730
217,1,5,1.6,-0.343147,-0.343147,0.0,338,338,338,338
226,1,5,3.0,-0.370719,-0.32183,0.048889,709,640,709,626
227,1,8,1.875,-0.377616,-0.285888,0.091727,776,710,776,640
242,1,5,2.3,-0.365371,-0.364311,0.00106,517,526,517,520
243,1,8,2.375,-0.377191,-0.305447,0.071745,1108,913,1108,904
258,1,5,2.0,-0.338776,-0.302041,0.036735,332,296,332,296
259,1,5,2.1,-0.29765,-0.273368,0.024282,285,281,285,270
250,1,8,2.25,-0.367937,-0.207063,0.160874,831,628,825,533
251,1,5,1.6,-0.391277,-0.323988,0.06729,314,260,314,260
234,1,8,3.0,-0.37713,-0.323318,0.053812,1053,903,1052,902
235,1,8,1.75,-0.339263,-0.298077,0.041186,538,521,533,489
252,1,5,1.6,-0.383206,-0.354962,0.028244,502,465,502,465
253,1,8,1.875,-0.364103,-0.280057,0.084046,653,558,645,520
246,1,8,1.625,-0.333907,-0.311921,0.021987,653,615,640,600
247,1,5,1.5,-0.291239,-0.291239,0.0,241,241,241,241
266,1,8,1.0,-0.350409,-0.350409,0.0,367,367,341,341
267,1,5,1.5,-0.293333,-0.256825,0.036508,238,218,234,209
254,1,5,1.9,-0.388792,-0.369177,0.019615,555,527,555,527
255,1,8,1.0,-0.316067,-0.316067,0.0,417,417,367,367
248,1,5,2.3,-0.363851,-0.337132,0.026719,463,429,463,429
249,1,5,1.7,-0.372301,-0.298982,0.07332,457,367,457,367
238,1,8,3.0,-0.363768,-0.32192,0.041848,1004,892,1004,890
239,1,8,1.5,-0.345631,-0.31068,0.034951,445,428,445,412
244,1,5,3.0,-0.374932,-0.26921,0.105722,688,494,688,494
245,1,8,1.625,-0.374519,-0.268296,0.106222,653,514,641,479
240,1,5,3.0,-0.388791,-0.283186,0.105605,659,480,659,480
241,1,5,2.0,-0.357193,-0.318596,0.038596,509,454,509,454
204,1,8,3.0,-0.371,-0.261083,0.109917,1113,883,1113,826
205,1,8,2.188,-0.367281,-0.324309,0.042972,797,730,797,715
264,1,5,2.2,-0.335021,-0.291983,0.043038,397,346,397,346
265,1,8,1.0,-0.4,-0.4,0.0,364,364,364,364
236,1,5,2.0,-0.378275,-0.16869,0.209585,592,285,592,273
237,1,8,3.0,-0.367496,-0.29374,0.073756,1171,915,1156,915
262,1,8,1.5,-0.359509,-0.306748,0.052761,586,556,586,524
263,1,5,1.6,-0.377093,-0.282819,0.094273,428,321,428,321
286,1,5,1.8,-0.380048,-0.373397,0.006651,400,393,400,393
287,1,8,1.0,-0.335013,-0.335013,0.0,377,377,342,342
260,1,8,2.0,-0.382735,-0.270442,0.112293,698,521,695,503
261,1,5,2.1,-0.356468,-0.272279,0.084189,434,426,434,372
294,1,5,1.0,-0.4,-0.4,0.0,237,237,237,237
295,1,5,1.0,-0.327984,-0.327984,0.0,243,243,218,218
256,1,5,1.8,-0.377945,-0.244612,0.133333,377,349,377,289
257,1,5,3.0,-0.394771,-0.346144,0.048627,755,690,755,674
288,1,5,1.5,-0.34108,-0.311033,0.030047,393,361,376,344
289,1,8,1.5,-0.364801,-0.298375,0.066426,507,492,506,447
298,1,5,1.6,-0.328522,-0.322337,0.006186,239,238,239,236
299,1,5,1.0,-0.4,-0.394531,0.005469,256,256,256,254
282,1,8,2.312,-0.323862,-0.268479,0.055383,754,652,740,625
283,1,5,1.5,-0.371309,-0.364624,0.006685,335,329,334,328
270,1,5,1.5,-0.346392,-0.337113,0.009278,336,327,336,327
271,1,5,3.0,-0.357862,-0.307862,0.05,569,500,569,494
278,1,5,2.4,-0.36564,-0.185413,0.180227,564,286,564,286
279,1,8,1.625,-0.36198,-0.174653,0.187327,457,343,457,273
284,1,5,1.0,-0.4,-0.4,0.0,197,197,197,197
285,1,8,1.938,-0.372129,-0.222065,0.150065,721,509,721,464
292,1,5,1.9,-0.338462,-0.269231,0.069231,286,294,286,256
293,1,5,2.0,-0.370925,-0.330396,0.040529,421,375,421,375
272,1,8,1.75,-0.372268,-0.283197,0.089071,690,604,685,555
273,1,5,2.0,-0.378988,-0.307393,0.071595,487,395,487,395
276,1,8,2.062,-0.357143,-0.27619,0.080952,665,574,660,536
277,1,8,1.688,-0.368548,-0.27871,0.089839,587,523,578,471
274,1,8,2.125,-0.359298,-0.277686,0.081612,873,672,871,672
275,1,5,1.0,-0.4,-0.4,0.0,256,256,256,256
290,1,8,1.688,-0.368567,-0.330619,0.037948,585,539,574,521
291,1,5,1.6,-0.349367,-0.315949,0.033418,345,312,345,312
296,1,5,1.0,-0.388333,-0.388333,0.0,240,240,236,236
297,1,5,3.0,-0.372496,-0.364723,0.007773,623,610,623,610
310,1,8,2.062,-0.358368,-0.301688,0.056681,637,601,637,564
311,1,8,1.688,-0.353786,-0.320388,0.033398,466,465,460,435
300,1,5,2.1,-0.38195,-0.341909,0.040041,462,412,461,412
301,1,5,2.1,-0.395326,-0.271953,0.123372,592,437,592,420
306,1,5,1.3,-0.398653,-0.311111,0.087542,296,231,296,231
307,1,5,3.0,-0.372667,-0.275,0.097667,559,416,559,414
328,1,5,1.5,-0.360577,-0.360577,0.0,283,283,282,282
329,1,8,1.0,-0.259649,-0.259649,0.0,399,399,319,319
314,1,5,2.5,-0.372246,-0.326483,0.045763,441,394,440,389
315,1,5,2.2,-0.375,-0.302033,0.072967,470,431,465,397
302,1,8,1.938,-0.376836,-0.293588,0.083247,911,736,911,721
303,1,5,2.0,-0.353648,-0.343348,0.0103,412,400,412,400
316,1,5,2.0,-0.351913,-0.307104,0.044809,322,281,322,281
317,1,8,1.75,-0.37721,-0.31105,0.06616,688,619,685,587
268,1,5,3.0,-0.341748,-0.296117,0.045631,528,482,528,468
269,1,8,2.188,-0.375847,-0.357945,0.017903,894,871,890,856
280,1,5,3.0,-0.38378,-0.261686,0.122095,753,514,752,513
281,1,5,3.0,-0.386603,-0.296013,0.09059,606,464,606,464
304,1,8,2.125,-0.3654,-0.298689,0.06671,697,582,697,575
305,1,8,2.25,-0.371396,-0.16731,0.204086,818,477,818,415
332,1,5,1.6,-0.382903,-0.377734,0.005169,485,482,483,478
333,1,5,1.9,-0.347059,-0.297059,0.05,236,237,236,217
312,1,5,3.0,-0.39009,-0.283221,0.106869,866,648,866,637
313,1,8,2.062,-0.333141,-0.265418,0.067723,606,506,590,480
330,1,5,2.0,-0.341701,-0.261826,0.079876,417,340,414,326
331,1,8,1.625,-0.384131,-0.286867,0.097264,716,568,708,543
326,1,8,1.5,-0.35876,-0.33907,0.01969,589,566,583,555
327,1,5,2.0,-0.364037,-0.320183,0.043853,496,459,496,446
322,1,5,2.3,-0.374016,-0.371654,0.002362,475,472,475,472
323,1,5,2.4,-0.363941,-0.331027,0.032914,434,421,434,406
308,1,5,2.6,-0.388302,-0.344365,0.043937,684,607,682,605
309,1,5,1.5,-0.33202,-0.322167,0.009852,337,327,337,327
340,1,8,1.812,-0.340257,-0.228676,0.111581,475,416,468,356
341,1,8,1.875,-0.369196,-0.259029,0.110167,631,481,618,450
336,1,8,1.5,-0.33752,-0.269952,0.067568,550,456,539,438
337,1,8,2.0,-0.347647,-0.306588,0.041059,751,669,744,659
350,1,8,1.5,-0.354484,-0.335364,0.01912,529,506,526,500
351,1,5,1.0,-0.267811,-0.267811,0.0,233,233,189,189
342,1,5,1.4,-0.391239,-0.28953,0.101709,463,351,460,344
343,1,5,2.0,-0.328079,-0.288916,0.039163,333,302,333,297
354,1,5,1.6,-0.25562,-0.207493,0.048127,241,250,230,210
355,1,5,1.4,-0.353763,-0.353763,0.0,329,329,329,329
318,1,8,2.0,-0.384493,-0.185975,0.198518,843,511,843,452
319,1,8,2.062,-0.37061,-0.329016,0.041594,758,755,750,701
364,1,5,2.0,-0.347578,-0.340741,0.006838,305,299,305,299
365,1,5,2.0,-0.352768,-0.352768,0.0,239,239,239,239
338,1,8,2.125,-0.371174,-0.222956,0.148218,894,593,889,558
339,1,8,2.0,-0.369268,-0.312683,0.056585,757,662,757,650
366,1,5,1.0,-0.382234,-0.382234,0.0,197,197,192,192
367,1,8,1.5,-0.334594,-0.323251,0.011342,446,445,444,435
368,1,5,1.6,-0.366667,-0.314286,0.052381,308,264,308,264
369,1,5,1.8,-0.296226,-0.296226,0.0,294,294,283,283
360,1,5,1.3,-0.331557,-0.331557,0.0,211,211,206,206
361,1,5,2.0,-0.364017,-0.343933,0.020084,435,411,435,411
320,1,8,2.188,-0.39373,-0.353918,0.039812,942,915,942,876
321,1,5,3.0,-0.372996,-0.333052,0.039944,663,592,663,592
352,1,8,1.5,-0.364316,-0.284203,0.080113,665,523,654,512
353,1,8,1.562,-0.333333,-0.310748,0.022586,535,504,535,501
376,1,5,1.2,-0.369112,-0.369112,0.0,239,239,239,239
377,1,5,2.4,-0.306191,-0.264728,0.041463,408,365,408,358
348,1,5,3.0,-0.37737,-0.32844,0.04893,617,537,617,537
349,1,5,1.5,-0.355836,-0.309148,0.046688,282,245,282,245
344,1,5,3.0,-0.354774,-0.307035,0.047739,533,523,531,486
345,1,5,3.0,-0.363303,-0.258104,0.105199,594,422,594,422
334,1,8,2.0,-0.352623,-0.323765,0.028858,608,556,587,538
335,1,8,3.0,-0.369116,-0.294302,0.074814,1121,1052,1119,960
362,1,5,1.5,-0.36129,-0.276344,0.084946,336,257,336,257
363,1,5,2.3,-0.35913,-0.30487,0.054261,539,461,526,448
358,1,8,1.875,-0.342929,-0.332828,0.010101,679,666,679,662
359,1,8,2.25,-0.376659,-0.325858,0.050801,823,719,823,715
370,1,8,2.312,-0.356382,-0.29938,0.057001,719,604,719,604
371,1,5,1.2,-0.313386,-0.313386,0.0,199,199,199,199
356,1,5,1.7,-0.367519,-0.350128,0.017391,368,351,363,346
357,1,8,2.125,-0.38,-0.282887,0.097113,932,812,926,740
346,1,5,2.1,-0.350545,-0.336819,0.013725,404,404,403,394
347,1,8,1.75,-0.374371,-0.334325,0.040046,818,748,818,738
324,1,5,3.0,-0.376562,-0.322656,0.053906,723,623,723,621
325,1,8,1.5,-0.38204,-0.304718,0.077321,631,539,629,517
384,1,8,1.562,-0.381646,-0.337184,0.044462,610,587,606,556
385,1,8,1.0,-0.352273,-0.352273,0.0,440,440,410,410
380,1,8,1.0,-0.38724,-0.38724,0.0,384,384,377,377
381,1,8,1.625,-0.359717,-0.320849,0.038867,725,653,710,636
382,1,8,2.312,-0.369739,-0.348968,0.02077,672,657,672,644
383,1,5,1.5,-0.347869,-0.347869,0.0,274,274,269,269
396,1,5,2.0,-0.34702,-0.33819,0.00883,393,383,393,383
397,1,8,1.5,-0.348404,-0.288121,0.060284,521,436,504,419
374,1,5,2.2,-0.390106,-0.338339,0.051767,552,505,552,490
375,1,5,1.9,-0.369748,-0.365266,0.004482,330,326,330,326
378,1,8,1.375,-0.372984,-0.360484,0.0125,473,454,467,450
379,1,8,2.125,-0.350313,-0.236671,0.113642,705,478,702,475
372,1,8,1.688,-0.363486,-0.301178,0.062309,775,704,773,667
373,1,8,2.312,-0.365786,-0.286262,0.079524,694,554,693,547
394,1,8,1.75,-0.369152,-0.309254,0.059897,718,626,718,612
395,1,8,1.0,-0.392265,-0.392265,0.0,362,362,358,358
390,1,5,2.0,-0.373663,-0.324074,0.049588,454,399,454,396
391,1,8,2.0,-0.392821,-0.330256,0.062564,766,658,766,650
398,1,8,2.062,-0.342446,-0.288921,0.053525,595,502,595,502
399,1,8,3.0,-0.371285,-0.257831,0.113454,928,642,926,642
388,1,5,2.1,-0.374129,-0.321061,0.053068,564,484,564,484
389,1,8,1.5,-0.343537,-0.320918,0.022619,505,477,505,474
392,1,5,3.0,-0.378562,-0.332026,0.046536,724,635,724,635
393,1,8,2.125,-0.384359,-0.287821,0.096538,753,584,751,571
386,1,8,2.375,-0.378824,-0.257157,0.121667,966,752,966,697
387,1,5,2.0,-0.371144,-0.275622,0.095522,373,277,373,277
