idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
326,1,2,1.25,-0.344828,-0.344828,0.0,75,75,75,75
327,1,3,1.25,-0.364045,-0.316854,0.047191,162,141,162,141
310,1,3,1.75,-0.39596,-0.347475,0.048485,294,258,294,258
311,1,3,1.25,-0.354054,-0.316216,0.037838,131,117,131,117
324,1,6,1.25,-0.338041,-0.294761,0.04328,371,355,371,337
325,1,2,1.75,-0.357692,-0.25,0.107692,93,65,93,65
316,1,3,1.25,-0.334066,-0.316484,0.017582,152,144,152,144
317,1,4,1.75,-0.387172,-0.23586,0.151312,332,253,332,224
322,1,4,1.75,-0.376296,-0.297778,0.078519,254,201,254,201
323,1,2,1.75,-0.363964,-0.266667,0.097297,101,74,101,74
306,1,4,1.75,-0.346584,-0.248447,0.098137,279,200,279,200
307,1,6,1.75,-0.374519,-0.262963,0.111556,639,512,635,473
312,1,2,1.75,-0.392208,-0.233766,0.158442,151,90,151,90
313,1,3,1.75,-0.336095,-0.333728,0.002367,284,282,284,282
280,1,6,1.75,-0.384075,-0.292109,0.091966,671,509,670,509
281,1,3,1.25,-0.372477,-0.319266,0.053211,203,174,203,174
336,1,2,1.25,-0.31875,-0.31875,0.0,51,51,51,51
337,1,6,1.25,-0.335825,-0.279124,0.056701,331,311,328,288
338,1,3,1.25,-0.360825,-0.348454,0.012371,175,169,175,169
339,1,2,1.75,-0.331343,-0.244776,0.086567,111,82,111,82
284,1,3,1.75,-0.4,-0.373502,0.026498,317,296,317,296
285,1,6,1.75,-0.388174,-0.297391,0.090783,558,487,558,453
334,1,2,1.75,-0.343624,-0.330201,0.013423,128,123,128,123
335,1,4,1.25,-0.3713,-0.317489,0.053812,207,177,207,177
298,1,6,1.25,-0.366667,-0.31875,0.047917,352,306,352,306
299,1,6,1.75,-0.38,-0.326957,0.053043,555,470,550,470
348,1,2,1.25,-0.382222,-0.315556,0.066667,86,71,86,71
349,1,3,1.25,-0.377778,-0.32963,0.048148,204,178,204,178
340,1,4,1.25,-0.35534,-0.316505,0.038835,183,163,183,163
341,1,3,1.75,-0.387234,-0.283688,0.103546,273,200,273,200
358,1,4,1.25,-0.324823,-0.320567,0.004255,229,226,229,226
359,1,2,1.25,-0.32766,-0.32766,0.0,77,77,77,77
350,1,3,1.75,-0.362712,-0.327119,0.035593,214,193,214,193
351,1,2,1.25,-0.353285,-0.327007,0.026277,121,112,121,112
346,1,3,1.75,-0.379603,-0.27762,0.101983,335,245,335,245
347,1,3,1.25,-0.369668,-0.365877,0.003791,195,193,195,193
332,1,3,1.75,-0.4,-0.258503,0.141497,294,190,294,190
333,1,3,1.25,-0.388,-0.318,0.07,194,159,194,159
352,1,4,1.25,-0.372414,-0.295785,0.076628,243,214,243,202
353,1,4,1.25,-0.371542,-0.325692,0.04585,235,206,235,206
330,1,4,1.75,-0.388119,-0.269307,0.118812,294,204,294,204
331,1,4,1.75,-0.357095,-0.239865,0.11723,280,195,271,185
304,1,6,1.75,-0.389697,-0.331515,0.058182,643,547,643,547
305,1,6,1.25,-0.380828,-0.345969,0.034858,437,397,437,397
356,1,4,1.75,-0.37546,-0.288344,0.087117,306,235,306,235
357,1,2,1.75,-0.299099,-0.299099,0.0,83,83,83,83
328,1,6,1.75,-0.381409,-0.31949,0.061919,636,545,636,538
329,1,2,1.75,-0.366667,-0.239394,0.127273,121,79,121,79
374,1,2,1.75,-0.397122,-0.302158,0.094964,138,105,138,105
375,1,3,1.25,-0.386667,-0.34963,0.037037,261,236,261,236
342,1,4,1.25,-0.34026,-0.325974,0.014286,262,251,262,251
343,1,6,1.75,-0.375735,-0.305147,0.070588,511,415,511,415
364,1,2,1.25,-0.32,-0.32,0.0,64,64,64,64
365,1,6,1.25,-0.34527,-0.32455,0.020721,413,390,396,373
360,1,3,1.25,-0.385321,-0.319266,0.066055,210,174,210,174
361,1,3,1.75,-0.373786,-0.357282,0.016505,294,276,291,276
354,1,6,1.75,-0.343178,-0.183307,0.159872,552,380,542,326
355,1,3,1.25,-0.365169,-0.320599,0.044569,249,214,246,214
362,1,6,1.75,-0.376674,-0.268898,0.107775,436,369,436,336
363,1,4,1.25,-0.349533,-0.338318,0.011215,187,181,187,181
370,1,4,1.25,-0.36129,-0.318894,0.042396,196,173,196,173
371,1,6,1.75,-0.363964,-0.278919,0.085045,505,387,505,387
368,1,6,1.25,-0.349446,-0.322838,0.026608,394,364,394,364
369,1,4,1.75,-0.37037,-0.237037,0.133333,200,128,200,128
386,1,4,1.25,-0.357547,-0.327358,0.030189,200,177,194,175
387,1,4,1.75,-0.366423,-0.231752,0.134672,251,199,251,176
372,1,6,1.75,-0.358532,-0.309358,0.049174,499,432,493,426
373,1,4,1.25,-0.36063,-0.319685,0.040945,229,203,229,203
380,1,6,1.25,-0.347912,-0.318428,0.029484,354,324,354,324
381,1,3,1.25,-0.363218,-0.317241,0.045977,158,138,158,138
376,1,6,1.75,-0.39021,-0.304196,0.086014,558,435,558,435
377,1,2,1.25,-0.379592,-0.318367,0.061224,93,78,93,78
396,1,2,1.25,-0.393846,-0.316923,0.076923,128,103,128,103
397,1,4,1.75,-0.346269,-0.270149,0.076119,232,181,232,181
392,1,2,1.75,-0.31811,-0.261417,0.056693,101,83,101,83
393,1,3,1.75,-0.376763,-0.293776,0.082988,227,177,227,177
378,1,6,1.75,-0.376062,-0.306178,0.069884,487,414,487,404
379,1,4,1.25,-0.343925,-0.196729,0.147196,184,170,184,133
366,1,2,1.75,-0.386992,-0.305691,0.081301,119,94,119,94
367,1,3,1.75,-0.391716,-0.310059,0.081657,331,262,331,262
344,1,6,1.75,-0.367871,-0.320214,0.047657,687,598,687,598
345,1,6,1.25,-0.356034,-0.32069,0.035345,413,372,413,372
384,1,6,1.75,-0.370656,-0.283977,0.08668,487,373,483,370
385,1,4,1.75,-0.363158,-0.308421,0.054737,345,293,345,293
398,1,3,1.25,-0.388186,-0.318987,0.069198,230,189,230,189
399,1,3,1.25,-0.369061,-0.318232,0.050829,167,144,167,144
390,1,4,1.75,-0.375676,-0.297297,0.078378,278,220,278,220
391,1,3,1.75,-0.385866,-0.29258,0.093286,273,207,273,207
394,1,2,1.25,-0.317647,-0.317647,0.0,54,54,54,54
395,1,6,1.75,-0.389836,-0.243498,0.146338,652,472,652,435
382,1,4,1.25,-0.330364,-0.320648,0.009717,204,198,204,198
383,1,3,1.75,-0.356546,-0.325348,0.031198,320,292,320,292
388,1,6,1.75,-0.383151,-0.317629,0.065523,614,509,614,509
389,1,4,1.75,-0.369322,-0.338643,0.030678,313,287,313,287
