idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
152,1,4,4.0,-0.390921,-0.263284,0.127637,732,493,732,493
153,1,2,4.0,-0.35873,-0.230159,0.128571,226,145,226,145
160,1,4,4.0,-0.387415,-0.304788,0.082627,708,571,708,563
161,1,2,4.0,-0.392453,-0.183019,0.209434,208,97,208,97
94,1,6,4.0,-0.386524,-0.300689,0.085835,1262,1022,1262,999
95,1,6,4.0,-0.378055,-0.277639,0.100416,1137,863,1137,847
158,1,2,4.0,-0.364,-0.290667,0.073333,273,218,273,218
159,1,4,4.0,-0.376014,-0.335802,0.040212,533,476,533,476
156,1,3,4.0,-0.399396,-0.307553,0.091843,661,509,661,509
157,1,2,4.0,-0.371698,-0.283019,0.088679,197,150,197,150
150,1,4,4.0,-0.398786,-0.302883,0.095903,657,527,657,511
151,1,4,4.0,-0.394674,-0.254061,0.140613,741,477,741,477
172,1,2,4.0,-0.347222,-0.306944,0.040278,250,221,250,221
173,1,4,4.0,-0.378421,-0.254079,0.124342,719,586,719,527
168,1,4,4.0,-0.35061,-0.259146,0.091463,575,425,575,425
169,1,2,4.0,-0.4,-0.288043,0.111957,368,265,368,265
162,1,6,4.0,-0.391577,-0.215475,0.176102,1010,662,1004,598
163,1,2,4.0,-0.398864,-0.309091,0.089773,351,272,351,272
164,1,4,4.0,-0.374367,-0.317139,0.057228,628,532,628,532
165,1,3,4.0,-0.397956,-0.313458,0.084497,584,460,584,460
170,1,6,4.0,-0.394892,-0.25578,0.139113,1469,1081,1469,1007
171,1,2,4.0,-0.351754,-0.297368,0.054386,401,339,401,339
182,1,3,4.0,-0.373805,-0.340531,0.033274,528,481,528,481
183,1,2,4.0,-0.363265,-0.271429,0.091837,178,133,178,133
136,1,6,4.0,-0.390395,-0.265609,0.124786,1138,839,1138,802
137,1,3,4.0,-0.392836,-0.287164,0.105672,658,481,658,481
166,1,3,4.0,-0.386667,-0.290794,0.095873,609,458,609,458
167,1,4,4.0,-0.381658,-0.330159,0.051499,541,468,541,468
176,1,2,4.0,-0.396,-0.272,0.124,297,204,297,204
177,1,4,4.0,-0.387943,-0.308865,0.079078,547,460,547,446
186,1,3,4.0,-0.375563,-0.277814,0.097749,584,432,584,432
187,1,2,4.0,-0.382,-0.272,0.11,191,136,191,136
140,1,6,4.0,-0.389286,-0.259896,0.12939,1308,924,1308,895
141,1,6,4.0,-0.3925,-0.278047,0.114453,1256,937,1256,910
174,1,3,4.0,-0.39026,-0.320779,0.069481,601,494,601,494
175,1,4,4.0,-0.365823,-0.272785,0.093038,578,431,578,431
178,1,2,4.0,-0.355556,-0.22963,0.125926,288,186,288,186
179,1,3,4.0,-0.392182,-0.310098,0.082085,602,476,602,476
144,1,6,4.0,-0.385467,-0.270273,0.115194,1167,841,1167,828
145,1,6,4.0,-0.387252,-0.278122,0.10913,1124,893,1124,844
180,1,6,4.0,-0.383434,-0.327092,0.056342,1111,974,1111,959
181,1,3,4.0,-0.38917,-0.301083,0.088087,539,417,539,417
184,1,2,4.0,-0.335526,-0.280263,0.055263,255,213,255,213
185,1,6,4.0,-0.388533,-0.276476,0.112057,1159,902,1155,855
194,1,2,4.0,-0.348101,-0.24557,0.102532,275,194,275,194
195,1,3,4.0,-0.379389,-0.317557,0.061832,497,416,497,416
148,1,6,4.0,-0.39877,-0.205656,0.193115,1218,720,1217,667
149,1,6,4.0,-0.393645,-0.284289,0.109356,1115,814,1115,809
196,1,4,4.0,-0.36831,-0.31338,0.05493,523,445,523,445
197,1,3,4.0,-0.398611,-0.19375,0.204861,574,279,574,279
192,1,6,4.0,-0.392267,-0.308963,0.083304,1116,928,1116,900
193,1,2,4.0,-0.378873,-0.273239,0.105634,269,194,269,194
202,1,2,4.0,-0.398551,-0.311594,0.086957,275,215,275,215
203,1,6,4.0,-0.390786,-0.274265,0.116521,1230,865,1230,864
188,1,6,4.0,-0.38855,-0.337023,0.051527,1018,883,1018,883
189,1,4,4.0,-0.395821,-0.184478,0.211343,663,309,663,309
206,1,6,4.0,-0.393974,-0.274953,0.119021,1046,744,1046,736
207,1,4,4.0,-0.366711,-0.238389,0.128322,683,444,683,444
200,1,4,4.0,-0.393388,-0.261708,0.13168,714,475,714,475
201,1,6,4.0,-0.357515,-0.287976,0.069539,892,729,892,723
214,1,3,4.0,-0.39616,-0.33984,0.05632,619,531,619,531
215,1,4,4.0,-0.377,-0.2515,0.1255,754,503,754,503
212,1,3,4.0,-0.383871,-0.284677,0.099194,476,353,476,353
213,1,3,4.0,-0.398119,-0.347335,0.050784,635,554,635,554
218,1,2,4.0,-0.386538,-0.280769,0.105769,201,146,201,146
219,1,6,4.0,-0.363671,-0.256597,0.107075,951,671,951,671
198,1,3,4.0,-0.396203,-0.235443,0.160759,626,372,626,372
199,1,6,4.0,-0.39634,-0.297621,0.098719,1083,850,1083,829
216,1,3,4.0,-0.393174,-0.301706,0.091468,576,442,576,442
217,1,3,4.0,-0.4,-0.254383,0.145617,673,428,673,428
208,1,6,4.0,-0.397589,-0.281026,0.116563,1280,942,1279,920
209,1,3,4.0,-0.4,-0.24759,0.15241,664,411,664,411
222,1,3,4.0,-0.3832,-0.208,0.1752,479,260,479,260
223,1,4,4.0,-0.37027,-0.238851,0.131419,548,378,548,364
210,1,4,4.0,-0.391781,-0.260959,0.130822,572,381,572,381
211,1,6,4.0,-0.39459,-0.302029,0.092561,1167,923,1167,906
238,1,2,4.0,-0.34375,-0.280208,0.063542,330,269,330,269
239,1,2,4.0,-0.388636,-0.290909,0.097727,342,256,342,256
232,1,2,4.0,-0.365169,-0.237079,0.12809,325,211,325,211
233,1,4,4.0,-0.398655,-0.254118,0.144538,593,378,593,378
228,1,2,4.0,-0.366071,-0.258036,0.108036,410,289,410,289
229,1,4,4.0,-0.390711,-0.31582,0.074891,673,579,673,559
224,1,4,4.0,-0.396875,-0.313542,0.083333,762,602,762,602
225,1,2,4.0,-0.391346,-0.269231,0.122115,407,280,407,280
236,1,4,4.0,-0.383424,-0.330643,0.052781,879,758,879,758
237,1,2,4.0,-0.362791,-0.269767,0.093023,156,116,156,116
240,1,4,4.0,-0.35114,-0.322476,0.028664,539,495,539,495
241,1,4,4.0,-0.399472,-0.318074,0.081398,757,615,757,608
190,1,2,4.0,-0.396491,-0.249123,0.147368,226,142,226,142
191,1,6,4.0,-0.394708,-0.284202,0.110506,1268,913,1268,913
250,1,2,4.0,-0.395,-0.246667,0.148333,237,148,237,148
251,1,2,4.0,-0.376404,-0.255056,0.121348,335,227,335,227
230,1,2,4.0,-0.373913,-0.26087,0.113043,258,180,258,180
231,1,6,4.0,-0.388693,-0.314908,0.073786,1162,961,1161,949
226,1,6,4.0,-0.382921,-0.309064,0.073858,1278,1077,1278,1051
227,1,4,4.0,-0.396644,-0.228859,0.167785,591,362,591,350
204,1,3,4.0,-0.393522,-0.309312,0.084211,729,594,729,582
205,1,6,4.0,-0.37045,-0.254595,0.115856,1028,843,1028,765
234,1,3,4.0,-0.389103,-0.294872,0.094231,607,460,607,460
235,1,6,4.0,-0.372612,-0.236686,0.135926,1102,700,1102,700
246,1,3,4.0,-0.39816,-0.282209,0.115951,649,460,649,460
247,1,3,4.0,-0.36673,-0.283554,0.083176,485,375,485,375
266,1,2,4.0,-0.4,-0.328521,0.071479,284,235,284,234
267,1,3,4.0,-0.389011,-0.307692,0.081319,531,420,531,420
242,1,4,4.0,-0.395789,-0.321842,0.073947,752,664,752,634
243,1,4,4.0,-0.36648,-0.250279,0.116201,656,448,656,448
252,1,4,4.0,-0.394086,-0.265054,0.129032,733,521,733,505
253,1,3,4.0,-0.4,-0.333779,0.066221,598,499,598,499
268,1,2,4.0,-0.394444,-0.286111,0.108333,284,206,284,206
269,1,4,4.0,-0.372982,-0.262273,0.110708,566,398,566,398
260,1,2,4.0,-0.377459,-0.265574,0.111885,232,162,231,162
261,1,4,4.0,-0.353957,-0.259856,0.094101,615,497,615,471
264,1,4,4.0,-0.377444,-0.209023,0.168421,502,278,502,278
265,1,3,4.0,-0.39542,-0.276336,0.119084,518,362,518,362
258,1,2,4.0,-0.397468,-0.24557,0.151899,314,194,314,194
259,1,6,4.0,-0.376772,-0.249705,0.127067,957,797,957,704
220,1,3,4.0,-0.37289,-0.329084,0.043806,521,460,520,459
221,1,6,4.0,-0.393724,-0.21569,0.178035,1192,667,1192,659
244,1,6,4.0,-0.384196,-0.254223,0.129973,1068,817,1062,750
245,1,4,4.0,-0.392201,-0.264624,0.127577,704,475,704,475
248,1,3,4.0,-0.384891,-0.317097,0.067793,484,404,484,401
249,1,3,4.0,-0.378836,-0.321164,0.057672,716,607,716,607
270,1,4,4.0,-0.3805,-0.2785,0.102,761,620,761,584
271,1,4,4.0,-0.386395,-0.317687,0.068707,568,467,568,467
254,1,6,4.0,-0.385147,-0.224266,0.160881,1115,707,1115,674
255,1,4,4.0,-0.373529,-0.316471,0.057059,635,538,635,538
262,1,6,4.0,-0.385433,-0.227756,0.157677,979,603,979,589
263,1,6,4.0,-0.388331,-0.275446,0.112885,1198,925,1198,882
288,1,2,4.0,-0.327451,-0.241176,0.086275,167,123,167,123
289,1,3,4.0,-0.38424,-0.258161,0.126079,512,344,512,344
292,1,3,4.0,-0.4,-0.320609,0.079391,723,604,723,590
293,1,2,4.0,-0.389286,-0.2625,0.126786,218,147,218,147
276,1,3,4.0,-0.398125,-0.34375,0.054375,637,550,637,550
277,1,6,4.0,-0.396644,-0.331124,0.06552,1182,1006,1182,995
256,1,6,4.0,-0.382301,-0.300241,0.08206,1188,961,1188,945
257,1,2,4.0,-0.396591,-0.239773,0.156818,349,211,349,211
278,1,6,4.0,-0.382894,-0.26422,0.118674,1343,1058,1343,983
279,1,2,4.0,-0.378431,-0.201961,0.176471,193,103,193,103
284,1,3,4.0,-0.4,-0.337124,0.062876,598,504,598,504
285,1,3,4.0,-0.389851,-0.223881,0.16597,653,375,653,375
274,1,6,4.0,-0.395724,-0.234457,0.161266,1203,774,1203,739
275,1,3,4.0,-0.374922,-0.303448,0.071473,598,484,598,484
294,1,3,4.0,-0.398128,-0.280187,0.117941,638,449,638,449
295,1,4,4.0,-0.384718,-0.293688,0.09103,579,442,579,442
286,1,2,4.0,-0.374444,-0.303333,0.071111,337,273,337,273
287,1,6,4.0,-0.396068,-0.261394,0.134674,1108,754,1108,741
298,1,2,4.0,-0.369565,-0.28913,0.080435,170,133,170,133
299,1,4,4.0,-0.365379,-0.274834,0.090546,686,516,686,516
282,1,2,4.0,-0.395789,-0.235789,0.16,376,224,376,224
283,1,6,4.0,-0.393811,-0.269231,0.12458,1124,812,1118,783
272,1,6,4.0,-0.384797,-0.275338,0.109459,1139,843,1139,827
273,1,4,4.0,-0.374622,-0.25136,0.123263,620,416,620,416
296,1,4,4.0,-0.386091,-0.285798,0.100293,668,488,663,488
297,1,4,4.0,-0.372611,-0.255414,0.117197,585,401,585,401
280,1,2,4.0,-0.398462,-0.236923,0.161538,259,154,259,154
281,1,6,4.0,-0.39405,-0.281983,0.112066,1192,853,1192,853
290,1,3,4.0,-0.399328,-0.292437,0.106891,594,435,594,435
291,1,6,4.0,-0.381847,-0.246815,0.135032,1199,775,1199,775
