idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
219,1,2,2.25,-0.305085,-0.247458,0.057627,270,219,270,219
272,1,3,1.5,-0.288809,-0.261733,0.027076,400,394,400,376
273,1,2,1.5,-0.365217,-0.330435,0.034783,147,133,147,133
276,1,3,1.0,-0.290625,-0.290625,0.0,128,128,108,108
277,1,4,2.25,-0.372807,-0.333882,0.038925,850,791,850,774
256,1,4,1.625,-0.4,-0.223096,0.176904,801,627,801,524
257,1,2,1.5,-0.392053,-0.372185,0.019868,296,281,296,281
258,1,4,1.75,-0.366917,-0.205113,0.161805,617,558,613,434
259,1,4,1.625,-0.392866,-0.344459,0.048408,771,739,771,703
284,1,2,1.5,-0.39883,-0.328655,0.070175,341,281,341,281
285,1,2,1.0,-0.05,-0.05,0.0,344,344,172,172
260,1,3,2.333,-0.4,-0.260345,0.139655,696,453,696,453
261,1,3,2.667,-0.396923,-0.263462,0.133462,516,367,516,353
286,1,3,2.167,-0.362975,-0.289873,0.073101,292,236,289,232
287,1,2,2.0,-0.4,-0.336419,0.063581,497,418,497,418
280,1,3,2.333,-0.321924,-0.220805,0.101119,372,259,365,252
281,1,4,3.0,-0.386768,-0.307379,0.079389,760,702,760,646
292,1,4,1.75,-0.389937,-0.256604,0.133333,620,415,620,411
293,1,3,1.833,-0.365043,-0.359312,0.005731,637,627,637,627
294,1,3,1.0,-0.4,-0.4,0.0,336,336,336,336
295,1,2,1.5,-0.396047,-0.271344,0.124704,501,352,501,347
282,1,4,1.875,-0.385549,-0.290751,0.094798,667,503,667,503
283,1,4,1.875,-0.323308,-0.304637,0.018672,645,620,645,613
278,1,2,2.0,-0.39919,-0.308502,0.090688,493,423,493,399
279,1,4,2.125,-0.398464,-0.238156,0.160307,778,612,778,528
270,1,4,1.5,-0.362213,-0.279622,0.082591,671,630,671,566
271,1,4,3.0,-0.389536,-0.234958,0.154578,819,501,819,497
296,1,3,2.0,-0.384571,-0.268857,0.115714,347,258,341,245
297,1,2,1.25,-0.398625,-0.290034,0.108591,290,211,290,211
310,1,3,1.0,0.053112,0.053112,0.0,241,241,85,85
311,1,3,2.0,-0.346614,-0.337849,0.008765,435,424,435,424
288,1,4,2.0,-0.386981,-0.254209,0.132772,862,785,862,660
289,1,2,1.5,-0.4,-0.330182,0.069818,275,227,275,227
234,1,4,3.0,-0.399205,-0.264016,0.135189,1004,664,1004,664
235,1,3,3.0,-0.381687,-0.297325,0.084362,483,405,472,380
308,1,4,1.5,-0.39567,-0.253992,0.141678,731,569,731,512
309,1,2,2.0,-0.32439,-0.035366,0.289024,266,232,266,116
268,1,2,3.0,-0.399398,-0.355489,0.04391,664,591,664,591
269,1,4,3.0,-0.384929,-0.220213,0.164716,562,356,551,330
312,1,4,1.0,-0.4,-0.4,0.0,416,416,416,416
313,1,4,1.5,-0.391141,-0.337649,0.053492,574,499,574,497
314,1,3,1.0,-0.4,-0.4,0.0,313,313,313,313
315,1,4,1.875,-0.365742,-0.238173,0.127569,578,491,568,419
264,1,2,2.5,-0.4,-0.238997,0.161003,618,378,618,373
265,1,4,1.875,-0.375167,-0.223496,0.151671,982,683,982,627
298,1,3,3.0,-0.39763,-0.21564,0.181991,839,455,839,455
299,1,2,1.0,-0.4,-0.4,0.0,108,108,108,108
322,1,2,2.0,-0.340741,-0.255556,0.085185,184,138,184,138
323,1,3,1.333,-0.321478,-0.287298,0.03418,348,311,348,311
290,1,3,3.0,-0.371556,-0.307334,0.064222,939,931,938,842
291,1,4,3.0,-0.382815,-0.20585,0.176965,541,313,531,295
320,1,2,2.0,-0.398883,-0.265922,0.132961,357,238,357,238
321,1,2,2.0,-0.385149,-0.138614,0.246535,99,49,98,41
316,1,2,1.5,-0.290123,-0.267901,0.022222,235,217,235,217
317,1,4,1.5,-0.350957,-0.147979,0.202979,858,773,839,530
328,1,2,1.5,-0.117241,-0.117241,0.0,57,57,39,39
329,1,4,1.875,-0.398625,-0.367698,0.030928,580,535,580,535
326,1,2,1.25,-0.367089,-0.367089,0.0,145,145,145,145
327,1,2,1.5,-0.4,-0.360452,0.039548,354,319,354,319
306,1,3,1.833,-0.399353,-0.328803,0.07055,617,515,617,511
307,1,3,2.333,-0.398675,-0.290066,0.108609,602,438,602,438
332,1,3,1.5,-0.326904,-0.300508,0.026396,364,338,340,314
333,1,2,1.5,-0.38534,-0.38534,0.0,184,184,184,184
300,1,2,2.25,-0.393014,-0.390419,0.002595,501,489,496,489
301,1,2,2.0,-0.370048,-0.32657,0.043478,383,338,383,338
302,1,4,2.0,-0.345298,-0.251631,0.093666,952,701,922,675
303,1,3,1.833,-0.381595,-0.236196,0.145399,622,385,622,385
304,1,3,2.333,-0.399026,-0.372107,0.026918,819,783,819,772
305,1,3,2.167,-0.333106,-0.306485,0.026621,488,449,488,449
352,1,3,1.0,-0.356667,-0.356667,0.0,210,210,197,197
353,1,2,2.5,-0.308029,-0.10146,0.206569,109,54,107,43
346,1,2,1.5,-0.398895,-0.369061,0.029834,361,334,361,334
347,1,3,1.5,-0.362791,-0.362791,0.0,273,273,273,273
350,1,2,3.0,-0.397386,-0.240523,0.156863,304,184,304,184
351,1,4,1.0,-0.148054,-0.148054,0.0,514,514,329,329
360,1,3,1.667,-0.362983,-0.212155,0.150829,180,131,171,111
361,1,2,1.5,-0.380583,-0.274434,0.106149,294,212,294,212
324,1,3,1.667,-0.352405,-0.267869,0.084536,581,458,542,419
325,1,3,1.333,-0.4,-0.355833,0.044167,480,427,480,427
330,1,4,2.125,-0.385732,-0.290446,0.095287,757,570,757,570
331,1,2,2.0,-0.372775,-0.300524,0.072251,356,287,356,287
366,1,3,2.0,-0.19021,0.011888,0.202098,117,71,89,28
367,1,4,1.125,-0.366995,-0.282759,0.084236,606,595,579,501
338,1,4,1.375,-0.355452,-0.342459,0.012993,383,369,383,369
339,1,2,3.0,-0.4,-0.206632,0.193368,573,296,573,296
370,1,2,1.0,-0.4,-0.4,0.0,200,200,200,200
371,1,2,1.0,-0.05,-0.05,0.0,54,54,27,27
344,1,4,2.0,-0.37118,-0.263354,0.107826,747,530,747,530
345,1,4,1.375,-0.390892,-0.349526,0.041366,515,485,515,471
354,1,2,3.0,-0.389882,-0.198988,0.190894,578,435,578,355
355,1,2,1.5,-0.4,-0.277333,0.122667,450,312,450,312
362,1,2,1.5,-0.333485,-0.273349,0.060137,366,300,366,300
363,1,2,2.5,-0.361905,-0.253968,0.107937,285,200,285,200
348,1,2,3.0,-0.394118,-0.273529,0.120588,402,279,402,279
349,1,2,2.0,-0.4,-0.25,0.15,518,357,518,338
336,1,2,3.0,-0.399324,-0.365541,0.033784,591,541,591,541
337,1,3,2.0,-0.38778,-0.320978,0.066802,476,394,476,394
374,1,3,1.0,-0.098039,-0.098039,0.0,306,306,174,174
375,1,4,2.0,-0.346006,-0.169835,0.176171,628,464,628,375
364,1,2,1.0,-0.4,-0.4,0.0,323,323,323,323
365,1,4,2.0,-0.381883,-0.290584,0.091299,801,634,801,620
368,1,2,1.5,-0.385,-0.26875,0.11625,308,215,308,215
369,1,2,1.5,-0.396601,-0.352691,0.043909,350,348,350,327
376,1,2,1.5,-0.077465,-0.077465,0.0,47,47,28,28
377,1,4,1.625,-0.398404,-0.265293,0.133112,749,651,749,564
318,1,3,3.0,-0.398091,-0.323389,0.074702,834,702,834,688
319,1,2,3.0,-0.4,-0.313086,0.086914,405,317,405,317
384,1,3,1.667,-0.398582,-0.334752,0.06383,281,236,281,236
385,1,2,2.0,-0.364848,-0.165152,0.199697,301,243,301,182
382,1,2,1.75,-0.369435,-0.273754,0.095681,278,206,278,206
383,1,3,2.0,-0.339459,-0.241081,0.098378,314,223,314,223
340,1,2,1.5,-0.317647,-0.317647,0.0,108,108,108,108
341,1,4,3.0,-0.398808,-0.304171,0.094638,1004,862,1004,807
372,1,2,1.0,-0.4,-0.4,0.0,327,327,327,327
373,1,2,2.0,-0.393373,-0.25994,0.133434,653,554,653,484
342,1,3,3.0,-0.397852,-0.243758,0.154094,741,454,741,454
343,1,3,1.5,-0.398049,-0.378537,0.019512,408,388,408,388
388,1,2,1.0,-0.4,-0.4,0.0,272,272,272,272
389,1,2,3.0,-0.389941,-0.223669,0.166272,659,532,659,444
386,1,3,1.0,-0.195204,-0.195204,0.0,417,417,295,295
387,1,4,2.0,-0.376533,-0.182933,0.1936,706,539,706,427
358,1,3,3.0,-0.37686,-0.179575,0.197285,798,697,798,516
359,1,4,2.5,-0.384981,-0.298999,0.085982,769,613,769,604
390,1,4,1.5,-0.383099,-0.210016,0.173083,612,528,612,418
391,1,4,1.0,0.037627,0.037627,0.0,691,691,259,259
334,1,4,2.125,-0.393544,-0.318636,0.074909,813,654,810,654
335,1,4,3.0,-0.393015,-0.287684,0.105331,1069,807,1069,793
380,1,2,2.25,-0.399263,-0.339963,0.0593,542,472,542,466
381,1,4,1.0,-0.129614,-0.129614,0.0,466,466,286,286
394,1,2,3.0,-0.398646,-0.284941,0.113706,589,421,589,421
395,1,2,1.0,-0.4,-0.4,0.0,139,139,139,139
378,1,3,2.0,-0.4,-0.286575,0.113425,797,571,797,571
379,1,3,3.0,-0.4,-0.262704,0.137296,917,604,917,603
396,1,2,2.25,-0.376978,-0.266187,0.110791,262,185,262,185
397,1,4,3.0,-0.381081,-0.210023,0.171059,846,545,846,500
398,1,3,3.0,-0.398808,-0.327706,0.071102,1004,825,1004,825
399,1,2,1.75,-0.39914,-0.307527,0.091613,464,389,464,371
392,1,4,3.0,-0.398118,-0.249187,0.148931,1167,870,1165,789
393,1,3,1.333,-0.331174,-0.331174,0.0,409,409,409,409
356,1,4,2.625,-0.4,-0.276416,0.123584,1183,1066,1183,924
357,1,3,1.833,-0.398646,-0.337056,0.061591,589,498,589,498
