idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
314,1,5,2.5,-0.372246,-0.279025,0.09322,441,352,440,339
315,1,5,2.2,-0.375,-0.222358,0.152642,470,333,465,299
302,1,8,1.938,-0.376836,-0.300724,0.076112,911,797,911,757
303,1,5,2.0,-0.353648,-0.33133,0.022318,412,386,412,386
316,1,5,2.0,-0.351913,-0.263661,0.088251,322,292,322,263
317,1,8,1.75,-0.37721,-0.289365,0.087845,688,578,685,547
268,1,5,3.0,-0.341748,-0.166667,0.175081,528,352,528,298
269,1,8,2.188,-0.375847,-0.298411,0.077436,894,783,890,738
280,1,5,3.0,-0.38378,-0.287995,0.095785,753,569,752,566
281,1,5,3.0,-0.386603,-0.276236,0.110367,606,447,606,439
304,1,8,2.125,-0.3654,-0.32346,0.04194,697,617,697,617
305,1,8,2.25,-0.371396,-0.170148,0.201249,818,478,818,419
332,1,5,1.6,-0.382903,-0.348708,0.034195,485,456,483,446
333,1,5,1.9,-0.347059,-0.237132,0.109926,236,219,236,186
312,1,5,3.0,-0.39009,-0.238851,0.151239,866,539,866,534
313,1,8,2.062,-0.333141,-0.249856,0.083285,606,507,590,465
330,1,5,2.0,-0.341701,-0.23029,0.111411,417,302,414,288
331,1,8,1.625,-0.384131,-0.29959,0.084542,716,565,708,555
326,1,8,1.5,-0.35876,-0.286357,0.072403,589,509,583,482
327,1,5,2.0,-0.364037,-0.284771,0.079266,496,388,496,388
322,1,5,2.3,-0.374016,-0.286614,0.087402,475,364,475,364
323,1,5,2.4,-0.363941,-0.302725,0.061216,434,361,434,361
308,1,5,2.6,-0.388302,-0.361484,0.026819,684,637,682,635
309,1,5,1.5,-0.33202,-0.270936,0.061084,337,338,337,302
340,1,8,1.812,-0.340257,-0.194118,0.14614,475,390,468,318
341,1,8,1.875,-0.369196,-0.310926,0.05827,631,535,618,522
336,1,8,1.5,-0.33752,-0.293482,0.044038,550,493,539,475
337,1,8,2.0,-0.347647,-0.325647,0.022,751,713,744,701
350,1,8,1.5,-0.354484,-0.338071,0.016413,529,517,526,507
351,1,5,1.0,-0.267811,-0.267811,0.0,233,233,189,189
342,1,5,1.4,-0.391239,-0.28953,0.101709,463,351,460,344
343,1,5,2.0,-0.328079,-0.275369,0.052709,333,297,333,287
354,1,5,1.6,-0.25562,-0.207493,0.048127,241,250,230,210
355,1,5,1.4,-0.353763,-0.348387,0.005376,329,324,329,324
318,1,8,2.0,-0.384493,-0.264196,0.120296,843,602,843,589
319,1,8,2.062,-0.37061,-0.364633,0.005978,758,746,750,738
364,1,5,2.0,-0.347578,-0.347578,0.0,305,305,305,305
365,1,5,2.0,-0.352768,-0.292251,0.060517,239,198,239,198
338,1,8,2.125,-0.371174,-0.177673,0.193501,894,534,889,471
339,1,8,2.0,-0.369268,-0.312683,0.056585,757,662,757,650
366,1,5,1.0,-0.382234,-0.382234,0.0,197,197,192,192
367,1,8,1.5,-0.334594,-0.331569,0.003025,446,442,444,440
368,1,5,1.6,-0.366667,-0.314286,0.052381,308,264,308,264
369,1,5,1.8,-0.296226,-0.296226,0.0,294,294,283,283
360,1,5,1.3,-0.331557,-0.206967,0.12459,211,219,206,166
361,1,5,2.0,-0.364017,-0.233264,0.130753,435,354,435,311
320,1,8,2.188,-0.39373,-0.326646,0.067085,942,806,942,792
321,1,5,3.0,-0.372996,-0.261603,0.111392,663,465,663,465
352,1,8,1.5,-0.364316,-0.303385,0.060931,665,557,654,546
353,1,8,1.562,-0.333333,-0.306231,0.027103,535,502,535,496
376,1,5,1.2,-0.369112,-0.369112,0.0,239,239,239,239
377,1,5,2.4,-0.306191,-0.226079,0.080113,408,401,408,344
348,1,5,3.0,-0.37737,-0.360245,0.017125,617,589,617,589
349,1,5,1.5,-0.355836,-0.347003,0.008833,282,275,282,275
344,1,5,3.0,-0.354774,-0.342714,0.01206,533,515,531,513
345,1,5,3.0,-0.363303,-0.289297,0.074006,594,473,594,473
334,1,8,2.0,-0.352623,-0.308025,0.044599,608,520,587,508
335,1,8,3.0,-0.369116,-0.206771,0.162345,1121,1018,1119,794
362,1,5,1.5,-0.36129,-0.28172,0.07957,336,262,336,262
363,1,5,2.3,-0.35913,-0.318783,0.040348,539,481,526,468
358,1,8,1.875,-0.342929,-0.306944,0.035985,679,669,679,634
359,1,8,2.25,-0.376659,-0.340732,0.035927,823,769,823,755
370,1,8,2.312,-0.356382,-0.267162,0.089219,719,560,719,548
371,1,5,1.2,-0.313386,-0.313386,0.0,199,199,199,199
356,1,5,1.7,-0.367519,-0.325575,0.041944,368,327,363,322
357,1,8,2.125,-0.38,-0.31433,0.06567,932,813,926,784
346,1,5,2.1,-0.350545,-0.299564,0.05098,404,349,403,346
347,1,8,1.75,-0.374371,-0.339703,0.034668,818,779,818,758
324,1,5,3.0,-0.376562,-0.353646,0.022917,723,679,723,679
325,1,8,1.5,-0.38204,-0.371081,0.010959,631,613,629,611
384,1,8,1.562,-0.381646,-0.30443,0.077215,610,572,606,520
385,1,8,1.0,-0.352273,-0.352273,0.0,440,440,410,410
380,1,8,1.0,-0.38724,-0.38724,0.0,384,384,377,377
381,1,8,1.625,-0.359717,-0.296782,0.062934,725,678,710,620
382,1,8,2.312,-0.369739,-0.344429,0.025309,672,654,672,638
383,1,5,1.5,-0.347869,-0.23377,0.114098,274,243,269,206
396,1,5,2.0,-0.34702,-0.339073,0.007947,393,384,393,384
397,1,8,1.5,-0.348404,-0.272518,0.075887,521,414,504,397
374,1,5,2.2,-0.390106,-0.29311,0.096996,552,420,552,417
375,1,5,1.9,-0.369748,-0.307003,0.062745,330,281,330,277
378,1,8,1.375,-0.372984,-0.306048,0.066935,473,439,467,405
379,1,8,2.125,-0.350313,-0.261202,0.089111,705,527,702,524
372,1,8,1.688,-0.363486,-0.328857,0.034629,775,754,773,722
373,1,8,2.312,-0.365786,-0.2786,0.087186,694,606,693,561
394,1,8,1.75,-0.369152,-0.301542,0.067609,718,611,718,597
395,1,8,1.0,-0.392265,-0.392265,0.0,362,362,358,358
390,1,5,2.0,-0.373663,-0.352058,0.021605,454,433,454,430
391,1,8,2.0,-0.392821,-0.357949,0.034872,766,698,766,698
398,1,8,2.062,-0.342446,-0.274532,0.067914,595,491,595,483
399,1,8,3.0,-0.371285,-0.277108,0.094177,928,690,926,690
388,1,5,2.1,-0.374129,-0.201327,0.172803,564,363,564,329
389,1,8,1.5,-0.343537,-0.330612,0.012925,505,486,505,486
392,1,5,3.0,-0.378562,-0.305882,0.07268,724,585,724,585
393,1,8,2.125,-0.384359,-0.248974,0.135385,753,573,751,523
386,1,8,2.375,-0.378824,-0.269706,0.109118,966,854,966,759
387,1,5,2.0,-0.371144,-0.352239,0.018905,373,361,373,357
