idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
377,1,4,1.625,-0.398404,-0.248404,0.15,749,593,749,521
318,1,3,3.0,-0.398091,-0.12864,0.269451,834,455,834,349
319,1,2,3.0,-0.4,-0.302222,0.097778,405,306,405,306
384,1,3,1.667,-0.398582,-0.334752,0.06383,281,236,281,236
385,1,2,2.0,-0.364848,-0.346667,0.018182,301,286,301,286
382,1,2,1.75,-0.369435,-0.261794,0.107641,278,197,278,197
383,1,3,2.0,-0.339459,-0.241081,0.098378,314,223,314,223
340,1,2,1.5,-0.317647,-0.317647,0.0,108,108,108,108
341,1,4,3.0,-0.398808,-0.31857,0.080238,1004,802,1004,802
372,1,2,1.0,-0.4,-0.4,0.0,327,327,327,327
373,1,2,2.0,-0.393373,-0.276506,0.116867,653,459,653,459
342,1,3,3.0,-0.397852,-0.304698,0.093154,741,634,741,596
343,1,3,1.5,-0.398049,-0.378537,0.019512,408,388,408,388
388,1,2,1.0,-0.4,-0.4,0.0,272,272,272,272
389,1,2,3.0,-0.389941,-0.351479,0.038462,659,594,659,594
386,1,3,1.0,-0.195204,-0.195204,0.0,417,417,295,295
387,1,4,2.0,-0.376533,-0.288533,0.088,706,541,706,541
358,1,3,3.0,-0.37686,-0.29634,0.080519,798,673,798,647
359,1,4,2.5,-0.384981,-0.31239,0.072591,769,624,769,624
390,1,4,1.5,-0.383099,-0.221753,0.161346,612,531,612,430
391,1,4,1.0,0.037627,0.037627,0.0,691,691,259,259
334,1,4,2.125,-0.393544,-0.289403,0.104141,813,657,810,621
335,1,4,3.0,-0.393015,-0.280147,0.112868,1069,762,1069,762
380,1,2,2.25,-0.399263,-0.305157,0.094107,542,416,542,415
381,1,4,1.0,-0.129614,-0.129614,0.0,466,466,286,286
394,1,2,3.0,-0.398646,-0.278173,0.120474,589,411,589,411
395,1,2,1.0,-0.4,-0.4,0.0,139,139,139,139
378,1,3,2.0,-0.4,-0.326976,0.073024,797,704,797,674
379,1,3,3.0,-0.4,-0.274591,0.125409,917,654,917,640
396,1,2,2.25,-0.376978,-0.266187,0.110791,262,185,262,185
397,1,4,3.0,-0.381081,-0.297635,0.083446,846,680,846,669
398,1,3,3.0,-0.398808,-0.324528,0.07428,1004,817,1004,817
399,1,2,1.75,-0.39914,-0.387097,0.012043,464,450,464,450
392,1,4,3.0,-0.398118,-0.170317,0.227802,1167,699,1165,584
393,1,3,1.333,-0.331174,-0.232996,0.098178,409,405,409,338
356,1,4,2.625,-0.4,-0.28918,0.11082,1183,871,1183,862
357,1,3,1.833,-0.398646,-0.264636,0.13401,589,391,589,391
