idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
164,1,2,2.0,-0.385542,-0.380723,0.004819,160,158,160,158
165,1,4,1.0,-0.292614,-0.292614,0.0,176,176,149,149
152,1,3,1.5,-0.380408,-0.298776,0.081633,233,183,233,183
153,1,4,1.75,-0.371,-0.333667,0.037333,287,259,282,254
148,1,3,2.0,-0.4,-0.252234,0.147766,291,194,291,188
149,1,2,1.25,-0.397419,-0.387097,0.010323,154,150,154,150
166,1,4,1.875,-0.37069,-0.294828,0.075862,274,233,271,222
167,1,2,3.0,-0.39375,-0.358333,0.035417,189,172,189,172
106,1,3,3.0,-0.4,-0.323478,0.076522,345,279,345,279
107,1,2,3.0,-0.394419,-0.347907,0.046512,212,187,212,187
162,1,2,2.25,-0.398165,-0.322936,0.075229,217,176,217,176
163,1,2,1.25,-0.397315,-0.351678,0.045638,148,131,148,131
160,1,3,2.5,-0.388278,-0.288645,0.099634,265,204,265,200
161,1,3,1.5,-0.366332,-0.321608,0.044724,184,160,183,160
174,1,3,1.5,-0.256173,-0.20679,0.049383,137,117,118,98
175,1,3,1.5,-0.325974,-0.298268,0.027706,204,188,195,179
172,1,2,2.25,-0.4,-0.356364,0.043636,220,196,220,196
173,1,4,1.5,-0.362121,-0.134848,0.227273,239,194,239,134
178,1,2,1.5,-0.331507,-0.271233,0.060274,121,99,121,99
179,1,3,1.5,-0.358159,-0.220921,0.137238,235,209,223,165
168,1,3,2.0,-0.4,-0.365644,0.034356,326,298,326,298
169,1,3,1.5,-0.370984,-0.348187,0.022798,179,168,179,168
126,1,4,2.5,-0.399179,-0.356468,0.04271,486,434,486,434
127,1,4,2.25,-0.365812,-0.337322,0.02849,321,296,321,296
182,1,3,1.0,-0.394815,-0.394815,0.0,135,135,134,134
183,1,3,1.5,-0.373214,-0.344643,0.028571,209,193,209,193
186,1,3,1.833,-0.394595,-0.34955,0.045045,219,194,219,194
187,1,2,1.5,-0.4,-0.350345,0.049655,145,127,145,127
184,1,3,1.333,-0.386294,-0.329442,0.056853,192,185,191,172
185,1,2,3.0,-0.4,-0.35619,0.04381,210,187,210,187
180,1,3,1.833,-0.394984,-0.374922,0.020063,315,299,315,299
181,1,4,1.0,-0.276,-0.276,0.0,175,175,144,144
128,1,2,1.5,-0.34958,-0.336134,0.013445,104,100,104,100
129,1,4,2.625,-0.396146,-0.327195,0.068951,466,382,464,382
192,1,3,2.167,-0.268493,-0.257534,0.010959,182,176,162,156
193,1,3,1.5,-0.146341,-0.146341,0.0,87,87,63,63
170,1,3,2.333,-0.36654,-0.288973,0.077567,241,190,241,190
171,1,4,2.0,-0.37377,-0.349727,0.024044,342,320,342,320
190,1,3,2.0,-0.356951,-0.35157,0.005381,199,196,199,196
191,1,2,2.0,-0.39604,-0.287129,0.108911,200,145,200,145
158,1,3,2.333,-0.4,-0.29685,0.10315,381,295,381,288
159,1,2,1.25,-0.4,-0.371223,0.028777,139,129,139,129
176,1,3,2.0,-0.29703,-0.257426,0.039604,178,158,162,142
177,1,3,2.0,-0.377778,-0.322222,0.055556,238,203,238,203
188,1,4,1.625,-0.4,-0.364286,0.035714,336,306,336,306
189,1,4,1.625,-0.283901,-0.246749,0.037152,322,292,269,239
198,1,3,2.167,-0.372358,-0.346341,0.026016,229,213,229,213
199,1,4,1.375,-0.3936,-0.3188,0.0748,246,215,246,206
210,1,3,1.0,-0.4,-0.4,0.0,129,129,129,129
211,1,3,1.333,-0.37193,-0.301754,0.070175,159,129,159,129
208,1,2,1.75,-0.39779,-0.311602,0.086188,180,141,180,141
209,1,4,1.625,-0.375111,-0.326222,0.048889,211,208,211,194
194,1,4,2.0,-0.273649,-0.256081,0.017568,241,228,219,206
195,1,3,2.0,-0.4,-0.302797,0.097203,286,248,286,230
196,1,2,1.0,-0.4,-0.4,0.0,74,74,74,74
197,1,3,3.0,-0.391463,-0.32439,0.067073,321,266,321,266
216,1,4,1.0,-0.218519,-0.218519,0.0,162,162,120,120
217,1,2,1.75,-0.35493,-0.332394,0.022535,126,118,126,118
220,1,2,1.0,-0.4,-0.4,0.0,73,73,73,73
221,1,3,1.667,-0.318497,-0.272254,0.046243,157,151,146,132
224,1,3,2.333,-0.190588,-0.190588,0.0,109,109,93,93
225,1,2,1.25,-0.34902,-0.34902,0.0,89,89,89,89
222,1,3,1.5,-0.387097,-0.339113,0.047984,240,219,240,214
223,1,4,1.0,-0.4,-0.342268,0.057732,194,194,194,178
204,1,4,3.0,-0.386882,-0.321935,0.064946,455,397,452,384
205,1,3,2.333,-0.368159,-0.353234,0.014925,185,181,185,179
202,1,3,2.0,-0.398876,-0.3,0.098876,355,295,355,279
203,1,3,1.833,-0.376991,-0.341593,0.035398,213,193,213,193
206,1,3,3.0,-0.4,-0.351047,0.048953,382,351,382,342
207,1,2,1.5,-0.363372,-0.268605,0.094767,172,140,163,126
212,1,2,2.0,-0.34186,-0.34186,0.0,147,147,147,147
213,1,3,1.833,-0.4,-0.311538,0.088462,286,235,286,228
236,1,2,1.25,-0.313178,-0.313178,0.0,101,101,101,101
237,1,2,1.75,-0.394937,-0.286076,0.108861,156,113,156,113
226,1,3,1.667,-0.4,-0.33931,0.06069,290,246,290,246
227,1,3,2.0,-0.396104,-0.3,0.096104,305,252,305,240
230,1,4,1.5,-0.395107,-0.306116,0.088991,323,259,323,254
231,1,4,1.375,-0.369966,-0.193515,0.176451,292,224,280,177
232,1,3,1.0,-0.369182,-0.369182,0.0,159,159,152,152
233,1,4,2.0,-0.373653,-0.252695,0.120958,312,225,312,217
228,1,4,2.0,-0.397315,-0.333557,0.063758,296,280,296,262
229,1,4,2.25,-0.366434,-0.333916,0.032517,262,251,262,244
214,1,3,2.0,-0.3475,-0.324583,0.022917,212,200,210,197
215,1,4,2.0,-0.37265,-0.332764,0.039886,327,292,327,292
150,1,4,2.375,-0.396748,-0.355556,0.041192,366,328,366,328
151,1,4,2.0,-0.4,-0.312139,0.087861,346,270,346,270
244,1,2,1.75,-0.358974,-0.259829,0.099145,105,76,105,76
245,1,2,1.25,-0.4,-0.143137,0.256863,153,123,153,84
246,1,3,1.5,-0.325146,-0.325146,0.0,139,139,139,139
247,1,2,2.25,-0.359664,-0.319328,0.040336,107,95,107,95
240,1,2,2.0,-0.328358,-0.244776,0.083582,110,82,110,82
241,1,4,1.5,-0.374286,-0.312857,0.061429,262,219,262,219
156,1,4,2.375,-0.393118,-0.342366,0.050753,457,419,457,407
157,1,2,3.0,-0.392424,-0.357576,0.034848,259,236,259,236
248,1,3,1.833,-0.39661,-0.325424,0.071186,234,192,234,192
249,1,4,1.625,-0.368525,-0.340984,0.027541,281,260,281,260
254,1,2,3.0,-0.396078,-0.301961,0.094118,202,154,202,154
255,1,3,1.333,-0.364912,-0.320468,0.044444,156,137,156,137
262,1,3,1.333,-0.4,-0.357062,0.042938,177,158,177,158
263,1,3,1.667,-0.257229,-0.257229,0.0,126,126,115,115
242,1,2,2.0,-0.4,-0.383333,0.016667,192,184,192,184
243,1,4,1.5,-0.376159,-0.302318,0.073841,284,230,284,229
218,1,4,3.0,-0.4,-0.356198,0.043802,484,431,484,431
219,1,2,2.25,-0.395062,-0.320988,0.074074,160,130,160,130
252,1,2,1.5,-0.4,-0.38374,0.01626,123,118,123,118
253,1,2,2.0,-0.4,-0.286726,0.113274,226,162,226,162
266,1,2,1.75,-0.352381,-0.24127,0.111111,111,76,111,76
267,1,2,1.0,-0.4,-0.4,0.0,98,98,98,98
256,1,4,1.625,-0.398726,-0.239809,0.158917,313,253,313,216
257,1,2,1.5,-0.3975,-0.3675,0.03,159,147,159,147
272,1,3,1.5,-0.344554,-0.322772,0.021782,188,163,180,163
273,1,2,1.5,-0.354098,-0.304918,0.04918,108,93,108,93
200,1,3,2.0,-0.39177,-0.337449,0.054321,238,205,238,205
201,1,4,3.0,-0.399175,-0.342062,0.057113,484,420,484,417
258,1,4,1.75,-0.4,-0.295584,0.104416,385,316,385,298
259,1,4,1.625,-0.386667,-0.311515,0.075152,319,257,319,257
250,1,3,2.167,-0.398777,-0.352294,0.046483,326,288,326,288
251,1,2,2.0,-0.394393,-0.379439,0.014953,211,203,211,203
260,1,3,2.333,-0.398551,-0.365217,0.033333,275,252,275,252
261,1,3,2.667,-0.398662,-0.346488,0.052174,298,259,298,259
284,1,2,1.5,-0.4,-0.385294,0.014706,136,131,136,131
285,1,2,1.0,-0.164754,-0.164754,0.0,122,122,81,81
282,1,4,1.875,-0.36412,-0.332226,0.031894,274,250,274,250
283,1,4,1.875,-0.205333,-0.161333,0.044,245,212,193,160
270,1,4,1.5,-0.35493,-0.175352,0.179577,259,198,255,156
271,1,4,3.0,-0.4,-0.309885,0.090115,435,337,435,337
264,1,2,2.5,-0.4,-0.315152,0.084848,231,189,231,185
265,1,4,1.875,-0.397688,-0.232081,0.165607,344,269,344,230
274,1,4,2.0,-0.396861,-0.161211,0.23565,446,311,444,236
275,1,2,1.0,-0.4,-0.4,0.0,93,93,93,93
268,1,2,3.0,-0.4,-0.342857,0.057143,252,216,252,216
269,1,4,3.0,-0.396953,-0.352078,0.044875,360,344,359,329
286,1,3,2.167,-0.345652,-0.323913,0.021739,159,149,159,149
287,1,2,2.0,-0.393277,-0.379832,0.013445,234,226,234,226
288,1,4,2.0,-0.377273,-0.319318,0.057955,332,281,332,281
289,1,2,1.5,-0.393496,-0.38374,0.009756,121,118,121,118
296,1,3,2.0,-0.393814,-0.373196,0.020619,191,181,191,181
297,1,2,1.25,-0.395556,-0.306667,0.088889,89,69,89,69
294,1,3,1.0,-0.4,-0.4,0.0,131,131,131,131
295,1,2,1.5,-0.4,-0.297126,0.102874,174,138,174,133
238,1,3,2.667,-0.39456,-0.354404,0.040155,386,349,383,345
239,1,3,2.0,-0.4,-0.352614,0.047386,306,275,306,272
292,1,4,1.75,-0.383333,-0.344872,0.038462,299,269,299,269
293,1,3,1.833,-0.384848,-0.322348,0.0625,254,239,254,224
308,1,4,1.5,-0.372671,-0.277019,0.095652,300,223,300,223
309,1,2,2.0,-0.398276,-0.356897,0.041379,231,207,231,207
312,1,4,1.0,-0.4,-0.4,0.0,181,181,181,181
313,1,4,1.5,-0.372059,-0.335294,0.036765,253,228,253,228
302,1,4,2.0,-0.376984,-0.312169,0.064815,358,330,357,310
303,1,3,1.833,-0.397037,-0.28,0.117037,268,189,268,189
304,1,3,2.333,-0.397351,-0.24702,0.150331,300,211,300,197
305,1,3,2.167,-0.386364,-0.371212,0.015152,255,245,255,245
278,1,2,2.0,-0.4,-0.287179,0.112821,234,203,234,183
279,1,4,2.125,-0.396954,-0.300254,0.096701,391,329,391,310
316,1,2,1.5,-0.357377,-0.265574,0.091803,109,81,109,81
317,1,4,1.5,-0.381957,-0.292966,0.088991,321,264,316,250
300,1,2,2.25,-0.394146,-0.223902,0.170244,202,127,202,120
301,1,2,2.0,-0.4,-0.379817,0.020183,218,207,218,207
276,1,3,1.0,-0.264078,-0.264078,0.0,103,103,83,83
277,1,4,2.25,-0.4,-0.237162,0.162838,444,335,444,294
298,1,3,3.0,-0.4,-0.283586,0.116414,396,356,396,313
299,1,2,1.0,-0.4,-0.4,0.0,67,67,67,67
314,1,3,1.0,-0.4,-0.4,0.0,136,136,136,136
315,1,4,1.875,-0.398158,-0.150789,0.247368,380,271,379,198
24,1,3,2.167,-0.398131,-0.252336,0.145794,213,170,213,150
25,1,4,3.0,-0.4,-0.351515,0.048485,528,464,528,464
56,1,3,3.0,-0.397995,-0.334837,0.063158,397,355,397,343
57,1,3,2.5,-0.379916,-0.329707,0.050209,227,197,227,197
326,1,2,1.25,-0.338095,-0.338095,0.0,71,71,71,71
327,1,2,1.5,-0.4,-0.364865,0.035135,148,135,148,135
322,1,2,2.0,-0.333333,-0.32381,0.009524,140,136,140,136
323,1,3,1.333,-0.346809,-0.310638,0.03617,163,146,163,146
320,1,2,2.0,-0.397315,-0.324832,0.072483,148,121,148,121
321,1,2,2.0,-0.380198,-0.380198,0.0,96,96,96,96
306,1,3,1.833,-0.389873,-0.356118,0.033755,231,211,231,211
307,1,3,2.333,-0.395862,-0.342069,0.053793,287,248,287,248
328,1,2,1.5,-0.321839,-0.117241,0.204598,84,57,76,39
329,1,4,1.875,-0.4,-0.285449,0.114551,323,241,323,235
332,1,3,1.5,-0.277273,-0.245455,0.031818,164,150,140,126
333,1,2,1.5,-0.394326,-0.368794,0.025532,139,130,139,130
310,1,3,1.0,-0.151479,0.047337,0.198817,169,169,109,61
311,1,3,2.0,-0.4,-0.259497,0.140503,358,297,358,260
346,1,2,1.5,-0.372222,-0.286806,0.085417,134,119,134,110
347,1,3,1.5,-0.34555,-0.318325,0.027225,165,152,165,152
324,1,3,1.667,-0.393665,-0.246154,0.147511,221,150,219,142
325,1,3,1.333,-0.4,-0.360976,0.039024,164,148,164,148
330,1,4,2.125,-0.386704,-0.363435,0.023269,349,328,349,328
331,1,2,2.0,-0.337349,-0.342169,-0.004819,140,142,140,142
352,1,3,1.0,-0.310784,-0.310784,0.0,102,102,89,89
353,1,2,2.5,-0.324088,-0.324088,0.0,111,111,111,111
344,1,4,2.0,-0.394382,-0.335955,0.058427,351,299,351,299
345,1,4,1.375,-0.373684,-0.352632,0.021053,213,201,213,201
360,1,3,1.667,-0.397452,-0.322293,0.075159,156,151,156,137
361,1,2,1.5,-0.333333,-0.333333,0.0,95,95,95,95
350,1,2,3.0,-0.4,-0.310891,0.089109,202,157,202,157
351,1,4,1.0,-0.172189,-0.172189,0.0,169,169,114,114
348,1,2,3.0,-0.4,-0.351515,0.048485,198,174,198,174
349,1,2,2.0,-0.4,-0.373333,0.026667,180,168,180,168
280,1,3,2.333,-0.351639,-0.326639,0.025,218,208,216,203
281,1,4,3.0,-0.398298,-0.239149,0.159149,468,414,468,338
366,1,3,2.0,-0.217483,-0.217483,0.0,111,111,92,92
367,1,4,1.125,-0.307339,-0.307339,0.0,213,213,187,187
370,1,2,1.0,-0.4,-0.4,0.0,88,88,88,88
371,1,2,1.0,-0.05,-0.05,0.0,54,54,27,27
338,1,4,1.375,-0.377444,-0.302256,0.075188,251,201,251,201
339,1,2,3.0,-0.395506,-0.37603,0.019476,264,251,264,251
336,1,2,3.0,-0.4,-0.39542,0.00458,262,259,262,259
337,1,3,2.0,-0.383122,-0.378059,0.005063,227,224,227,224
368,1,2,1.5,-0.346218,-0.265546,0.080672,103,79,103,79
369,1,2,1.5,-0.375342,-0.274658,0.100685,137,116,137,107
362,1,2,1.5,-0.4,-0.372152,0.027848,158,147,158,147
363,1,2,2.5,-0.397906,-0.38534,0.012565,190,184,190,184
290,1,3,3.0,-0.38825,-0.218,0.17025,390,330,389,266
291,1,4,3.0,-0.384593,-0.251163,0.13343,336,251,333,231
372,1,2,1.0,-0.4,-0.4,0.0,103,103,103,103
373,1,2,2.0,-0.4,-0.365812,0.034188,234,214,234,214
364,1,2,1.0,-0.4,-0.4,0.0,107,107,107,107
365,1,4,2.0,-0.371848,-0.332258,0.039589,317,285,317,284
376,1,2,1.5,-0.077465,-0.077465,0.0,47,47,28,28
377,1,4,1.625,-0.4,-0.363429,0.036571,350,318,350,318
382,1,2,1.75,-0.334328,-0.280597,0.053731,112,94,112,94
383,1,3,2.0,-0.39708,-0.375182,0.021898,272,257,272,257
374,1,3,1.0,-0.166667,-0.166667,0.0,123,123,82,82
375,1,4,2.0,-0.4,-0.296313,0.103687,434,402,434,356
334,1,4,2.125,-0.397721,-0.337322,0.060399,349,296,349,296
335,1,4,3.0,-0.399151,-0.298301,0.100849,470,367,470,358
384,1,3,1.667,-0.397605,-0.380838,0.016766,166,159,166,159
385,1,2,2.0,-0.4,-0.348718,0.051282,234,204,234,204
380,1,2,2.25,-0.392157,-0.27451,0.117647,200,140,200,140
381,1,4,1.0,-0.225,-0.225,0.0,164,164,123,123
388,1,2,1.0,-0.4,-0.4,0.0,118,118,118,118
389,1,2,3.0,-0.4,-0.325926,0.074074,270,220,270,220
390,1,4,1.5,-0.388435,-0.246599,0.141837,289,239,287,206
391,1,4,1.0,-0.145455,-0.145455,0.0,198,198,126,126
354,1,2,3.0,-0.398496,-0.317293,0.081203,265,211,265,211
355,1,2,1.5,-0.4,-0.372973,0.027027,148,138,148,138
386,1,3,1.0,-0.18,-0.18,0.0,140,140,96,96
387,1,4,2.0,-0.385675,-0.366942,0.018733,350,333,350,333
342,1,3,3.0,-0.4,-0.369322,0.030678,339,327,339,319
343,1,3,1.5,-0.4,-0.327273,0.072727,198,162,198,162
394,1,2,3.0,-0.4,-0.349606,0.050394,254,222,254,222
395,1,2,1.0,-0.4,-0.4,0.0,73,73,73,73
340,1,2,1.5,-0.392857,-0.385714,0.007143,110,108,110,108
341,1,4,3.0,-0.39914,-0.323011,0.076129,464,400,464,386
398,1,3,3.0,-0.4,-0.224084,0.175916,382,214,382,214
399,1,2,1.75,-0.4,-0.332039,0.067961,206,171,206,171
318,1,3,3.0,-0.4,-0.339221,0.060779,385,344,385,334
319,1,2,3.0,-0.394059,-0.358416,0.035644,199,181,199,181
356,1,4,2.625,-0.391837,-0.243991,0.147846,432,367,432,311
357,1,3,1.833,-0.396667,-0.358333,0.038333,238,215,238,215
234,1,4,3.0,-0.4,-0.334959,0.065041,492,433,492,421
235,1,3,3.0,-0.397173,-0.287633,0.109541,281,235,281,217
378,1,3,2.0,-0.4,-0.331544,0.068456,298,247,298,247
379,1,3,3.0,-0.4,-0.331592,0.068408,402,377,402,352
396,1,2,2.25,-0.369767,-0.360465,0.009302,159,155,159,155
397,1,4,3.0,-0.399123,-0.320175,0.078947,455,414,455,386
392,1,4,3.0,-0.4,-0.314286,0.085714,525,416,525,414
393,1,3,1.333,-0.35503,-0.345562,0.009467,150,146,150,146
358,1,3,3.0,-0.4,-0.34402,0.05598,393,352,393,344
359,1,4,2.5,-0.4,-0.372036,0.027964,447,421,447,418
